,vehicle_id,origin,time_at_origin,next_stop,arrival_time_at_next_Stop,distance,peak,time_of_day,mode,temp,humidity,cloudCover,visibility,weekend,prediction_correct,status
5852,436,Great Portland Street Underground Station,2018-11-23 22:11:33+00:00,Baker Street Underground Station,2018-11-23 22:14:33+00:00,950,no,Night,tube,7.83,0.92,1.0,4.04,no,no,0.0
2651,431,Finchley Road Underground Station,2018-11-24 13:35:06+00:00,Baker Street Underground Station,2018-11-24 13:40:06+00:00,3280,no,Afternoon,tube,8.64,0.84,0.94,9.0,yes,no,2.0
2324,431,Great Portland Street Underground Station,2018-11-24 16:36:11+00:00,Baker Street Underground Station,2018-11-24 16:38:41+00:00,950,no,Afternoon,tube,7.82,0.83,0.88,9.14,yes,yes,-0.5
5214,432,Finchley Road Underground Station,2018-11-24 18:11:03+00:00,Baker Street Underground Station,2018-11-24 18:16:02+00:00,3280,no,Afternoon,tube,7.47,0.84,0.9,9.7,yes,no,1.9833333333333334
5855,436,Finchley Road Underground Station,2018-11-24 20:55:43+00:00,Baker Street Underground Station,2018-11-24 21:00:42+00:00,3280,no,Night,tube,7.41,0.82,0.95,9.35,no,no,1.9833333333333334
5827,436,Great Portland Street Underground Station,2018-11-24 21:39:52+00:00,Baker Street Underground Station,2018-11-24 21:42:23+00:00,950,no,Night,tube,7.47,0.82,0.93,8.85,no,yes,-0.48333333333333334
6080,441,Finchley Road Underground Station,2018-11-26 16:51:14+00:00,Baker Street Underground Station,2018-11-26 16:56:15+00:00,3280,yes,Afternoon,tube,6.87,0.85,0.76,10.01,no,no,2.0166666666666666
5356,406,Great Portland Street Underground Station,2018-11-27 13:15:17+00:00,Baker Street Underground Station,2018-11-27 13:17:47+00:00,950,no,Afternoon,tube,6.37,0.92,0.73,6.13,no,no,-0.5
6051,412,Great Portland Street Underground Station,2018-11-27 17:12:08+00:00,Baker Street Underground Station,2018-11-27 17:15:36+00:00,950,yes,Afternoon,tube,8.44,0.94,0.88,7.26,no,no,0.4666666666666667
521,465,Great Portland Street Underground Station,2018-11-27 21:02:55+00:00,Baker Street Underground Station,2018-11-27 21:05:24+00:00,950,no,Night,tube,10.15,0.92,0.75,9.98,no,no,-0.5166666666666667
5727,436,Great Portland Street Underground Station,2018-11-28 12:44:41+00:00,Baker Street Underground Station,2018-11-28 12:47:42+00:00,950,no,Afternoon,tube,13.02,0.93,0.85,7.32,no,no,0.016666666666666666
