last_stop,lat,lon
1542151019,51.5359533,-0.474126621
1542151067,51.5405573,-0.4720283
1542151076,51.56043745,0.2261085
1542151109,51.5444793,-0.475725
1542151296,51.5639755,-0.2857673
1542223500,51.56043745,0.2261085
1542223560,51.5405573,-0.4720283
1542223707,51.5359533,-0.474126621
1542223826,51.53255315,-0.473993562
1542223890,51.5288183,-0.4760454
1542223932,51.5278427,-0.4740996
1542223983,51.5260711,-0.4667516
1542224086,51.5283496,-0.4589365
1542224231,51.5224716,-0.465411
1542224452,51.5229368,-0.4634882
1542224510,51.5147146,-0.4703758
1542224660,51.5157223,-0.4738417
1542224793,51.512435,-0.4725204
1542224904,51.5103739,-0.4729528
1542224961,51.507585,-0.475401
1542225033,51.500225,-0.0495013
1542225080,51.49982905,-0.039883539
1542225125,51.5570551,0.0663205
1542225228,51.4982558,-0.4765996
1542225276,51.4971155,-0.4699296
1542225370,51.4976743,-0.4727484
1542225420,51.4983771,-0.4713048
1542225502,51.5026662,-0.4668225
1542225616,51.4894123,-0.462509
1542225700,51.4862805,-0.4779203
1542225746,51.4837543,-0.4776971
1542225800,51.482764,-0.4738342
1542225865,51.48086715,-0.468943509
1542225909,51.5848407,-0.0337525
1542225958,51.481384,-0.454781
1542228679,51.5475775,-0.4808691
1542228795,51.5639755,-0.2857673
1542228874,51.509474,-0.1371553
1542228957,51.56043745,0.2261085
1542229006,51.5405573,-0.4720283
1542229066,51.5359533,-0.474126621
1542229160,51.53255315,-0.473993562
1542229214,51.5278427,-0.4740996
1542229264,51.52932255,-0.472395435
1542229279,51.5260711,-0.4667516
1542229330,51.52544785,-0.461514162
1542229432,51.5283496,-0.4589365
1542229513,51.5224716,-0.465411
1542229696,51.5229368,-0.4634882
1542229750,51.5147146,-0.4703758
1542229839,51.5157223,-0.4738417
1542229855,51.512435,-0.4725204
1542229940,51.5103739,-0.4729528
1542230018,51.507585,-0.475401
1542230069,51.500225,-0.0495013
1542230157,51.5570551,0.0663205
1542230239,51.4982558,-0.4765996
1542230321,51.4976743,-0.4727484
1542230393,51.4983771,-0.4713048
1542230421,51.5026662,-0.4668225
1542230568,51.4894123,-0.462509
1542230605,51.4862805,-0.4779203
1542230660,51.4837543,-0.4776971
1542230700,51.482764,-0.4738342
1542230740,51.48086715,-0.468943509
1542230788,51.5848407,-0.0337525
1542230886,51.481384,-0.454781
1542232112,51.482764,-0.4738342
1542232162,51.4837543,-0.4776971
1542232220,51.4862805,-0.4779203
1542232254,51.4894123,-0.462509
1542232383,51.5026662,-0.4668225
1542232414,51.4983771,-0.4713048
1542232511,51.4971155,-0.4699296
1542232550,51.4982558,-0.4765996
1542232605,51.5570551,0.0663205
1542232630,51.49982905,-0.039883539
1542232733,51.500225,-0.0495013
1542232798,51.507585,-0.475401
1542232872,51.5103739,-0.4729528
1542232983,51.512435,-0.4725204
1542233056,51.5157223,-0.4738417
1542233166,51.5175583,-0.4688201
1542233223,51.5229368,-0.4634882
1542233395,51.5224716,-0.465411
1542233456,51.5283496,-0.4589365
1542233518,51.52544785,-0.461514162
1542233580,51.5260711,-0.4667516
1542233628,51.5278427,-0.4740996
1542233650,51.5288183,-0.4760454
1542233705,51.53255315,-0.473993562
1542233847,51.5360816,-0.4777062
1542233885,51.5359533,-0.474126621
1542233967,51.5405573,-0.4720283
1542234006,51.56043745,0.2261085
1542234080,51.5444793,-0.475725
1542234317,51.5639755,-0.2857673
1542234630,51.546927,-0.4788252
1542234580,51.5475775,-0.4808691
1542234648,51.5639755,-0.2857673
1542234731,51.509474,-0.1371553
1542234797,51.56043745,0.2261085
1542234837,51.5405573,-0.4720283
1542234910,51.5359533,-0.474126621
1542235024,51.53255315,-0.473993562
1542235031,51.5288183,-0.4760454
1542235049,51.5278427,-0.4740996
1542235086,51.52932255,-0.472395435
1542235199,51.52544785,-0.461514162
1542235250,51.5283496,-0.4589365
1543250659,51.5848407,-0.0337525
1543250721,51.4810764,-0.4637463
1543250795,51.48086715,-0.468943509
1543250876,51.482764,-0.4738342
1543250973,51.4837543,-0.4776971
1543251001,51.4862805,-0.4779203
1543251154,51.4894123,-0.462509
1543251285,51.5026662,-0.4668225
1543251341,51.4983771,-0.4713048
1543251417,51.4976743,-0.4727484
1543251450,51.4971155,-0.4699296
1543251471,51.4962131,-0.4781193
1543251516,51.4982558,-0.4765996
1543251622,51.5570551,0.0663205
1543251720,51.49982905,-0.039883539
1543251828,51.500225,-0.0495013
1543251921,51.507585,-0.475401
1543251975,51.5103739,-0.4729528
1543252165,51.512435,-0.4725204
1543252356,51.5157223,-0.4738417
1543252544,51.5175583,-0.4688201
1543252663,51.5229368,-0.4634882
1543252965,51.5224716,-0.465411
1543253057,51.5283496,-0.4589365
1543253160,51.52544785,-0.461514162
1543253204,51.5260711,-0.4667516
1543253348,51.5278427,-0.4740996
1543253380,51.5288183,-0.4760454
1543253541,51.53255315,-0.473993562
1543253573,51.5360816,-0.4777062
1543253757,51.5359533,-0.474126621
1543253825,51.5405573,-0.4720283
1543253898,51.56043745,0.2261085
1543253933,51.5444793,-0.475725
1543839191,51.5635385,-0.2789145
1543839553,51.5790155,-0.3179358
1543839645,51.5792702,-0.3366561
1543839826,51.5795852,-0.3530692
1543840094,51.5755663,-0.3702198
1543271087,51.5288183,-0.4760454
1543271111,51.5278427,-0.4740996
1543271152,51.52932255,-0.472395435
1543271179,51.5260711,-0.4667516
1543271233,51.52544785,-0.461514162
1543271304,51.5283496,-0.4589365
1543271358,51.5224716,-0.465411
1543271557,51.5229368,-0.4634882
1543271585,51.5147146,-0.4703758
1543271707,51.5157223,-0.4738417
1543271695,51.512435,-0.4725204
1543271807,51.5103739,-0.4729528
1543271868,51.507585,-0.475401
1543271940,51.500225,-0.0495013
1543271989,51.5570551,0.0663205
1543272123,51.4982558,-0.4765996
1543272141,51.4962131,-0.4781193
1543272166,51.4971155,-0.4699296
1543272229,51.4976743,-0.4727484
1543272316,51.4983771,-0.4713048
1543272375,51.5026662,-0.4668225
1543272500,51.4894123,-0.462509
1543272571,51.4862805,-0.4779203
1543272625,51.4837543,-0.4776971
1543272707,51.482764,-0.4738342
1543272728,51.48086715,-0.468943509
1543272808,51.481384,-0.454781
1541859292,51.5848407,-0.0337525
1541859358,51.4810764,-0.4637463
1541859408,51.48086715,-0.468943509
1541859460,51.482764,-0.4738342
1541859654,51.4837543,-0.4776971
1541859825,51.4894123,-0.462509
1541859981,51.5026662,-0.4668225
1541860033,51.4983771,-0.4713048
1541860076,51.4976743,-0.4727484
1541860131,51.4971155,-0.4699296
1541860151,51.4962131,-0.4781193
1541860215,51.4982558,-0.4765996
1541860272,51.5570551,0.0663205
1541860322,51.49982905,-0.039883539
1541860390,51.500225,-0.0495013
1541860459,51.507585,-0.475401
1541860580,51.5103739,-0.4729528
1541860670,51.512435,-0.4725204
1541860816,51.5157223,-0.4738417
1541860985,51.5175583,-0.4688201
1541861065,51.5229368,-0.4634882
1541861244,51.5224716,-0.465411
1541861289,51.5283496,-0.4589365
1541861378,51.52544785,-0.461514162
1541861426,51.5260711,-0.4667516
1541861493,51.5278427,-0.4740996
1541861547,51.5288183,-0.4760454
1541861621,51.53255315,-0.473993562
1541861699,51.5360816,-0.4777062
1541861729,51.5359533,-0.474126621
1541861832,51.5405573,-0.4720283
1541861917,51.56043745,0.2261085
1541861950,51.5444793,-0.475725
1542806845,51.5475775,-0.4808691
1542807007,51.5639755,-0.2857673
1542807086,51.509474,-0.1371553
1542807212,51.56043745,0.2261085
1542807252,51.5405573,-0.4720283
1542807345,51.5359533,-0.474126621
1542807416,51.53255315,-0.473993562
1542807494,51.5288183,-0.4760454
1542807535,51.5278427,-0.4740996
1542807568,51.52932255,-0.472395435
1542807694,51.52544785,-0.461514162
1542807738,51.5283496,-0.4589365
1542807793,51.5224716,-0.465411
1542808037,51.5229368,-0.4634882
1542808115,51.5147146,-0.4703758
1542808202,51.5157223,-0.4738417
1542808299,51.512435,-0.4725204
1542808383,51.5103739,-0.4729528
1542808477,51.507585,-0.475401
1542808589,51.500225,-0.0495013
1542808621,51.49982905,-0.039883539
1542808774,51.4982558,-0.4765996
1542808854,51.4976743,-0.4727484
1542808935,51.4983771,-0.4713048
1542809016,51.5026662,-0.4668225
1542809109,51.4894123,-0.462509
1542809192,51.4862805,-0.4779203
1542809238,51.4837543,-0.4776971
1542809339,51.482764,-0.4738342
1542809434,51.48086715,-0.468943509
1542809476,51.5848407,-0.0337525
1542809551,51.481384,-0.454781
1542035298,51.509474,-0.1371553
1542035433,51.56043745,0.2261085
1542035500,51.5405573,-0.4720283
1542035608,51.5359533,-0.474126621
1542035861,51.53255315,-0.473993562
1542035951,51.5288183,-0.4760454
1542035993,51.5278427,-0.4740996
1542036038,51.52932255,-0.472395435
1542036209,51.52544785,-0.461514162
1542036321,51.5283496,-0.4589365
1542036469,51.5224716,-0.465411
1542036728,51.5229368,-0.4634882
1542036781,51.5147146,-0.4703758
1542036908,51.5157223,-0.4738417
1542037081,51.512435,-0.4725204
1542037266,51.5103739,-0.4729528
1542037374,51.507585,-0.475401
1542037498,51.500225,-0.0495013
1542037552,51.49982905,-0.039883539
1542037598,51.5570551,0.0663205
1542037686,51.4982558,-0.4765996
1542037716,51.4962131,-0.4781193
1542037751,51.4971155,-0.4699296
1542037823,51.4976743,-0.4727484
1542037893,51.4983771,-0.4713048
1542038007,51.5026662,-0.4668225
1542038100,51.4894123,-0.462509
1542038177,51.4862805,-0.4779203
1542038254,51.4837543,-0.4776971
1542038295,51.482764,-0.4738342
1542038362,51.48086715,-0.468943509
1542038398,51.5848407,-0.0337525
1542038510,51.481384,-0.454781
1542811769,51.507585,-0.475401
1542811830,51.5103739,-0.4729528
1542811959,51.512435,-0.4725204
1542812091,51.5157223,-0.4738417
1542812141,51.5175583,-0.4688201
1542812213,51.5229368,-0.4634882
1542812433,51.5224716,-0.465411
1542812544,51.52544785,-0.461514162
1542812623,51.5260711,-0.4667516
1542812708,51.5278427,-0.4740996
1542812833,51.53255315,-0.473993562
1542812925,51.5360816,-0.4777062
1542813122,51.5405573,-0.4720283
1542813165,51.56043745,0.2261085
1542813239,51.5444793,-0.475725
1542813490,51.5639755,-0.2857673
1542814164,51.546927,-0.4788252
1542814236,51.5475775,-0.4808691
1542814337,51.5639755,-0.2857673
1541882706,51.4810764,-0.4637463
1541882788,51.48086715,-0.468943509
1541882849,51.482764,-0.4738342
1541882913,51.4862805,-0.4779203
1541882969,51.4894123,-0.462509
1541883098,51.5026662,-0.4668225
1541883165,51.4983771,-0.4713048
1541883222,51.4971155,-0.4699296
1541883240,51.4962131,-0.4781193
1541883295,51.4982558,-0.4765996
1541883371,51.49982905,-0.039883539
1541883420,51.500225,-0.0495013
1541883498,51.507585,-0.475401
1541883588,51.5103739,-0.4729528
1541883629,51.512435,-0.4725204
1541883782,51.5157223,-0.4738417
1541883787,51.5175583,-0.4688201
1541883825,51.5229368,-0.4634882
1541884009,51.5224716,-0.465411
1541884074,51.5283496,-0.4589365
1541884135,51.52544785,-0.461514162
1541884178,51.5260711,-0.4667516
1541884270,51.5278427,-0.4740996
1541884312,51.5288183,-0.4760454
1541884364,51.53255315,-0.473993562
1541884418,51.5360816,-0.4777062
1541884468,51.5359533,-0.474126621
1541884558,51.5405573,-0.4720283
1541884660,51.5444793,-0.475725
1541884807,51.5639755,-0.2857673
1541884918,51.5907404,-0.0926497
1541885380,51.546927,-0.4788252
1541885440,51.5475775,-0.4808691
1541885492,51.5639755,-0.2857673
1541885563,51.509474,-0.1371553
1541885696,51.56043745,0.2261085
1541885729,51.5405573,-0.4720283
1541885806,51.5359533,-0.474126621
1541885917,51.53255315,-0.473993562
1541885998,51.5278427,-0.4740996
1541886073,51.52932255,-0.472395435
1541894613,51.4810764,-0.4637463
1541894689,51.482764,-0.4738342
1541894780,51.4862805,-0.4779203
1541894834,51.4894123,-0.462509
1541894962,51.5026662,-0.4668225
1541895011,51.4983771,-0.4713048
1541895028,51.4976743,-0.4727484
1541895062,51.4971155,-0.4699296
1541895136,51.4982558,-0.4765996
1541895172,51.5570551,0.0663205
1541895205,51.49982905,-0.039883539
1541895265,51.500225,-0.0495013
1541895295,51.507585,-0.475401
1541895390,51.5103739,-0.4729528
1541895454,51.512435,-0.4725204
1541895516,51.5157223,-0.4738417
1541895573,51.5175583,-0.4688201
1541895776,51.5224716,-0.465411
1541895813,51.5283496,-0.4589365
1541895861,51.52544785,-0.461514162
1541895941,51.5278427,-0.4740996
1541895982,51.5288183,-0.4760454
1541896021,51.53255315,-0.473993562
1541896088,51.5360816,-0.4777062
1541896183,51.5405573,-0.4720283
1541896219,51.56043745,0.2261085
1541896270,51.5444793,-0.475725
1541896442,51.5639755,-0.2857673
1541770141,51.5639755,-0.2857673
1541770218,51.509474,-0.1371553
1541770360,51.56043745,0.2261085
1541770399,51.5405573,-0.4720283
1541770501,51.5359533,-0.474126621
1541770604,51.53255315,-0.473993562
1541770630,51.5288183,-0.4760454
1541770676,51.5278427,-0.4740996
1541770711,51.52932255,-0.472395435
1541770745,51.5260711,-0.4667516
1541770813,51.52544785,-0.461514162
1541770909,51.5283496,-0.4589365
1541770977,51.5224716,-0.465411
1541771183,51.5229368,-0.4634882
1541771270,51.5147146,-0.4703758
1541771337,51.5157223,-0.4738417
1541771448,51.512435,-0.4725204
1541771564,51.5103739,-0.4729528
1541771664,51.507585,-0.475401
1541771790,51.500225,-0.0495013
1541771886,51.49982905,-0.039883539
1541771984,51.4982558,-0.4765996
1541772039,51.4962131,-0.4781193
1541772066,51.4971155,-0.4699296
1541772142,51.4976743,-0.4727484
1541772203,51.4983771,-0.4713048
1541772302,51.5026662,-0.4668225
1541772385,51.4894123,-0.462509
1541772517,51.4862805,-0.4779203
1541772539,51.4837543,-0.4776971
1541772611,51.482764,-0.4738342
1541772706,51.48086715,-0.468943509
1541772751,51.5848407,-0.0337525
1541772865,51.481384,-0.454781
1541774040,51.482764,-0.4738342
1541774115,51.4837543,-0.4776971
1541774162,51.4862805,-0.4779203
1541774229,51.4894123,-0.462509
1541774389,51.5026662,-0.4668225
1541774417,51.4983771,-0.4713048
1541774480,51.4976743,-0.4727484
1541774534,51.4962131,-0.4781193
1541774683,51.5570551,0.0663205
1541774782,51.49982905,-0.039883539
1541774844,51.500225,-0.0495013
1541774989,51.507585,-0.475401
1541775099,51.5103739,-0.4729528
1541775217,51.512435,-0.4725204
1541775350,51.5157223,-0.4738417
1541775437,51.5175583,-0.4688201
1541775543,51.5229368,-0.4634882
1541775734,51.5224716,-0.465411
1541775834,51.5283496,-0.4589365
1541775942,51.52544785,-0.461514162
1541775995,51.5260711,-0.4667516
1541776120,51.5278427,-0.4740996
1541776256,51.53255315,-0.473993562
1541776355,51.5360816,-0.4777062
1541776425,51.5359533,-0.474126621
1541776661,51.5405573,-0.4720283
1541776791,51.5444793,-0.475725
1541776991,51.5639755,-0.2857673
1542307692,51.5639755,-0.2857673
1542307768,51.509474,-0.1371553
1542307925,51.56043745,0.2261085
1542307968,51.5405573,-0.4720283
1542308114,51.5359533,-0.474126621
1542308128,51.53255315,-0.473993562
1542308245,51.5288183,-0.4760454
1542308307,51.5260711,-0.4667516
1542308391,51.52544785,-0.461514162
1542308447,51.5283496,-0.4589365
1542308501,51.5224716,-0.465411
1542308687,51.5229368,-0.4634882
1542308743,51.5147146,-0.4703758
1542308836,51.5157223,-0.4738417
1542308887,51.512435,-0.4725204
1542309024,51.5103739,-0.4729528
1542309078,51.507585,-0.475401
1542309201,51.500225,-0.0495013
1542309250,51.49982905,-0.039883539
1542309315,51.5570551,0.0663205
1542309382,51.4982558,-0.4765996
1542309481,51.4976743,-0.4727484
1542309553,51.4983771,-0.4713048
1542309603,51.5026662,-0.4668225
1542309712,51.4894123,-0.462509
1542309806,51.4862805,-0.4779203
1542309849,51.4837543,-0.4776971
1542309909,51.482764,-0.4738342
1542309982,51.48086715,-0.468943509
1542310071,51.481384,-0.454781
1543701782,51.5722588,-0.4216153
1543701903,51.5730085,-0.4130254
1543702022,51.576688,-0.3975687
1543702202,51.5755663,-0.3702198
1543702326,51.5795852,-0.3530692
1543702506,51.5792702,-0.3366561
1543702931,51.5635385,-0.2789145
1543703110,51.5543175,-0.250653366
1543703389,51.5462072,-0.1804186
1543703784,51.5223606,-0.1600283
1543703938,51.5239044,-0.1439641
1543704029,51.5256534,-0.1367174
1543704089,51.5302558,-0.1240631
1543704364,51.5202107,-0.1057568
1543704515,51.5208745,-0.0973156
1543704665,51.5182516,-0.0890625
1543704760,51.5178534,-0.0799749
1542474966,51.5848407,-0.0337525
1542474987,51.4810764,-0.4637463
1542475001,51.48086715,-0.468943509
1542475036,51.482764,-0.4738342
1542475132,51.4837543,-0.4776971
1542475237,51.4894123,-0.462509
1542475362,51.5026662,-0.4668225
1542475426,51.4983771,-0.4713048
1542475492,51.4976743,-0.4727484
1542475529,51.4971155,-0.4699296
1542475634,51.5570551,0.0663205
1542475739,51.500225,-0.0495013
1542475851,51.507585,-0.475401
1542475846,51.5103739,-0.4729528
1542475990,51.512435,-0.4725204
1542476113,51.5157223,-0.4738417
1542476192,51.5175583,-0.4688201
1542476293,51.5229368,-0.4634882
1542476598,51.5224716,-0.465411
1542476640,51.5283496,-0.4589365
1542476714,51.52544785,-0.461514162
1542476767,51.5260711,-0.4667516
1542476796,51.5278427,-0.4740996
1542476850,51.5288183,-0.4760454
1542476916,51.53255315,-0.473993562
1542477015,51.5360816,-0.4777062
1542477037,51.5359533,-0.474126621
1542477156,51.5405573,-0.4720283
1542477201,51.56043745,0.2261085
1542477265,51.5444793,-0.475725
1542477469,51.5639755,-0.2857673
1541781077,51.4810764,-0.4637463
1541781147,51.48086715,-0.468943509
1541781207,51.482764,-0.4738342
1541781278,51.4837543,-0.4776971
1541781362,51.4862805,-0.4779203
1541781477,51.4894123,-0.462509
1541781610,51.5026662,-0.4668225
1541781669,51.4983771,-0.4713048
1541781675,51.4976743,-0.4727484
1541781773,51.4971155,-0.4699296
1541781823,51.4982558,-0.4765996
1541781897,51.5570551,0.0663205
1541781966,51.49982905,-0.039883539
1541782070,51.500225,-0.0495013
1541782144,51.507585,-0.475401
1541782281,51.5103739,-0.4729528
1541782402,51.512435,-0.4725204
1541782502,51.5157223,-0.4738417
1541782555,51.5175583,-0.4688201
1541782630,51.5229368,-0.4634882
1541782827,51.5224716,-0.465411
1541782907,51.5283496,-0.4589365
1541782968,51.52544785,-0.461514162
1541783057,51.5260711,-0.4667516
1541783291,51.53255315,-0.473993562
1541783433,51.5360816,-0.4777062
1541783504,51.5359533,-0.474126621
1541783743,51.5405573,-0.4720283
1541783782,51.56043745,0.2261085
1541783874,51.5444793,-0.475725
1541784042,51.5639755,-0.2857673
1542317097,51.4810764,-0.4637463
1542317155,51.48086715,-0.468943509
1542317175,51.482764,-0.4738342
1542317210,51.4837543,-0.4776971
1542317269,51.4862805,-0.4779203
1542317370,51.4894123,-0.462509
1542317486,51.5026662,-0.4668225
1542317540,51.4983771,-0.4713048
1542317597,51.4976743,-0.4727484
1542317643,51.4971155,-0.4699296
1542317660,51.4962131,-0.4781193
1542317711,51.5570551,0.0663205
1542317752,51.49982905,-0.039883539
1542317813,51.500225,-0.0495013
1542317885,51.507585,-0.475401
1542317946,51.5103739,-0.4729528
1542318050,51.512435,-0.4725204
1542318145,51.5157223,-0.4738417
1542318173,51.5175583,-0.4688201
1542318223,51.5229368,-0.4634882
1542318431,51.5224716,-0.465411
1542318471,51.5283496,-0.4589365
1542318563,51.52544785,-0.461514162
1542318587,51.5260711,-0.4667516
1542318661,51.5278427,-0.4740996
1542318695,51.5288183,-0.4760454
1542318773,51.53255315,-0.473993562
1542318829,51.5360816,-0.4777062
1542318971,51.5405573,-0.4720283
1542374362,51.5848407,-0.0337525
1542374390,51.4810764,-0.4637463
1542374427,51.48086715,-0.468943509
1542374481,51.482764,-0.4738342
1542374566,51.4837543,-0.4776971
1542374640,51.4894123,-0.462509
1542374751,51.5026662,-0.4668225
1542374818,51.4983771,-0.4713048
1542374851,51.4976743,-0.4727484
1542374929,51.4962131,-0.4781193
1542374978,51.4982558,-0.4765996
1542375050,51.5570551,0.0663205
1542375121,51.49982905,-0.039883539
1542375200,51.500225,-0.0495013
1542375242,51.507585,-0.475401
1542375345,51.5103739,-0.4729528
1542375492,51.512435,-0.4725204
1542375587,51.5157223,-0.4738417
1542375637,51.5175583,-0.4688201
1542375712,51.5229368,-0.4634882
1542375941,51.5224716,-0.465411
1542375997,51.5283496,-0.4589365
1542376089,51.52544785,-0.461514162
1542376140,51.5260711,-0.4667516
1542376215,51.5278427,-0.4740996
1542376234,51.5288183,-0.4760454
1542376366,51.53255315,-0.473993562
1542376435,51.5360816,-0.4777062
1542376457,51.5359533,-0.474126621
1542376728,51.5405573,-0.4720283
1542376751,51.56043745,0.2261085
1542376834,51.5444793,-0.475725
1542377061,51.5639755,-0.2857673
1542031995,51.5475775,-0.4808691
1542032120,51.5639755,-0.2857673
1542032192,51.509474,-0.1371553
1542032296,51.56043745,0.2261085
1542032345,51.5405573,-0.4720283
1542032428,51.5359533,-0.474126621
1542032569,51.53255315,-0.473993562
1542032611,51.5288183,-0.4760454
1542032672,51.52932255,-0.472395435
1542032715,51.5260711,-0.4667516
1542032765,51.52544785,-0.461514162
1542032883,51.5283496,-0.4589365
1542032979,51.5224716,-0.465411
1542033203,51.5229368,-0.4634882
1542033288,51.5147146,-0.4703758
1542033420,51.5157223,-0.4738417
1542033565,51.512435,-0.4725204
1542033739,51.5103739,-0.4729528
1542033838,51.507585,-0.475401
1542033956,51.500225,-0.0495013
1542034027,51.49982905,-0.039883539
1542034075,51.5570551,0.0663205
1542034160,51.4982558,-0.4765996
1542034183,51.4962131,-0.4781193
1542034240,51.4971155,-0.4699296
1542034261,51.4976743,-0.4727484
1542034396,51.4983771,-0.4713048
1542034473,51.5026662,-0.4668225
1542034594,51.4894123,-0.462509
1542034667,51.4862805,-0.4779203
1542034739,51.4837543,-0.4776971
1542034772,51.482764,-0.4738342
1542034879,51.48086715,-0.468943509
1542034928,51.5848407,-0.0337525
1542035013,51.481384,-0.454781
1542024231,51.5475775,-0.4808691
1542024333,51.5639755,-0.2857673
1542024418,51.509474,-0.1371553
1542024532,51.56043745,0.2261085
1542024605,51.5405573,-0.4720283
1542024741,51.5359533,-0.474126621
1542024858,51.53255315,-0.473993562
1542024864,51.5288183,-0.4760454
1542024929,51.52932255,-0.472395435
1542025007,51.52544785,-0.461514162
1542025105,51.5283496,-0.4589365
1542025216,51.5224716,-0.465411
1542025477,51.5229368,-0.4634882
1542025557,51.5147146,-0.4703758
1542025618,51.5157223,-0.4738417
1542025690,51.512435,-0.4725204
1542025773,51.5103739,-0.4729528
1542025877,51.507585,-0.475401
1542025967,51.500225,-0.0495013
1542026044,51.49982905,-0.039883539
1542026067,51.5570551,0.0663205
1542026131,51.4982558,-0.4765996
1542026154,51.4971155,-0.4699296
1542026240,51.4976743,-0.4727484
1542026298,51.4983771,-0.4713048
1542026371,51.5026662,-0.4668225
1542026469,51.4894123,-0.462509
1542026536,51.4862805,-0.4779203
1542026587,51.4837543,-0.4776971
1542026659,51.482764,-0.4738342
1542026743,51.48086715,-0.468943509
1542026823,51.5848407,-0.0337525
1542640845,51.5475775,-0.4808691
1542640959,51.5639755,-0.2857673
1542641090,51.509474,-0.1371553
1542641186,51.56043745,0.2261085
1542641226,51.5405573,-0.4720283
1542641363,51.5359533,-0.474126621
1542641481,51.53255315,-0.473993562
1542641540,51.5288183,-0.4760454
1542641602,51.5278427,-0.4740996
1542641707,51.5260711,-0.4667516
1542641791,51.52544785,-0.461514162
1542641915,51.5283496,-0.4589365
1542642094,51.5224716,-0.465411
1542642285,51.5229368,-0.4634882
1542642339,51.5147146,-0.4703758
1542642442,51.5157223,-0.4738417
1542642572,51.512435,-0.4725204
1542642648,51.5103739,-0.4729528
1542642735,51.507585,-0.475401
1542642853,51.500225,-0.0495013
1542642867,51.49982905,-0.039883539
1542642922,51.5570551,0.0663205
1542643007,51.4982558,-0.4765996
1542643037,51.4962131,-0.4781193
1542643117,51.4971155,-0.4699296
1542643182,51.4976743,-0.4727484
1542643264,51.4983771,-0.4713048
1542643332,51.5026662,-0.4668225
1542643451,51.4894123,-0.462509
1542643482,51.4862805,-0.4779203
1542643556,51.4837543,-0.4776971
1542643617,51.482764,-0.4738342
1542643712,51.48086715,-0.468943509
1542643798,51.481384,-0.454781
1542115600,51.5475775,-0.4808691
1542115696,51.5639755,-0.2857673
1542115817,51.509474,-0.1371553
1542115911,51.56043745,0.2261085
1542115993,51.5405573,-0.4720283
1542116079,51.5359533,-0.474126621
1542116187,51.53255315,-0.473993562
1542116275,51.5288183,-0.4760454
1542116316,51.5278427,-0.4740996
1542116370,51.52932255,-0.472395435
1542116409,51.5260711,-0.4667516
1542116476,51.52544785,-0.461514162
1542116558,51.5283496,-0.4589365
1542116660,51.5224716,-0.465411
1542116898,51.5229368,-0.4634882
1542117013,51.5147146,-0.4703758
1542117102,51.5157223,-0.4738417
1542117185,51.512435,-0.4725204
1542117251,51.5103739,-0.4729528
1542117365,51.507585,-0.475401
1542117463,51.500225,-0.0495013
1542117479,51.49982905,-0.039883539
1542117543,51.5570551,0.0663205
1542117625,51.4982558,-0.4765996
1542117704,51.4976743,-0.4727484
1542117797,51.4983771,-0.4713048
1542117840,51.5026662,-0.4668225
1542117963,51.4894123,-0.462509
1542118031,51.4862805,-0.4779203
1542118070,51.4837543,-0.4776971
1542118138,51.482764,-0.4738342
1542118179,51.48086715,-0.468943509
1542118237,51.5848407,-0.0337525
1542118315,51.481384,-0.454781
1542887643,51.509474,-0.1371553
1542887779,51.56043745,0.2261085
1542887819,51.5405573,-0.4720283
1542888039,51.5359533,-0.474126621
1542888143,51.53255315,-0.473993562
1542888206,51.5288183,-0.4760454
1542888273,51.5278427,-0.4740996
1542888329,51.5260711,-0.4667516
1542888435,51.52544785,-0.461514162
1542888509,51.5283496,-0.4589365
1542888646,51.5224716,-0.465411
1542888857,51.5229368,-0.4634882
1542888931,51.5147146,-0.4703758
1542889023,51.5157223,-0.4738417
1542889131,51.512435,-0.4725204
1542889265,51.5103739,-0.4729528
1542889323,51.507585,-0.475401
1542889431,51.500225,-0.0495013
1542889516,51.49982905,-0.039883539
1542889606,51.5570551,0.0663205
1542889700,51.4982558,-0.4765996
1542889735,51.4971155,-0.4699296
1542889820,51.4976743,-0.4727484
1542889888,51.4983771,-0.4713048
1542889937,51.5026662,-0.4668225
1542890058,51.4894123,-0.462509
1542890126,51.4862805,-0.4779203
1542890232,51.4837543,-0.4776971
1542890317,51.482764,-0.4738342
1542890391,51.48086715,-0.468943509
1542890438,51.5848407,-0.0337525
1542890472,51.481384,-0.454781
1543095123,51.509474,-0.1371553
1543095236,51.56043745,0.2261085
1543095321,51.5359533,-0.474126621
1543095431,51.53255315,-0.473993562
1543095484,51.5288183,-0.4760454
1543095493,51.5278427,-0.4740996
1543095527,51.52932255,-0.472395435
1543095563,51.5260711,-0.4667516
1543095623,51.52544785,-0.461514162
1543095681,51.5283496,-0.4589365
1543095720,51.5224716,-0.465411
1543095894,51.5229368,-0.4634882
1543095981,51.5147146,-0.4703758
1543096064,51.5157223,-0.4738417
1543096148,51.512435,-0.4725204
1543096239,51.5103739,-0.4729528
1543096307,51.507585,-0.475401
1543096335,51.500225,-0.0495013
1543096386,51.49982905,-0.039883539
1543096391,51.5570551,0.0663205
1543096471,51.4982558,-0.4765996
1543096491,51.4962131,-0.4781193
1543096551,51.4976743,-0.4727484
1543096583,51.4983771,-0.4713048
1543096645,51.5026662,-0.4668225
1543096745,51.4894123,-0.462509
1543096803,51.4862805,-0.4779203
1543096855,51.4837543,-0.4776971
1543096904,51.482764,-0.4738342
